altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
23.71,-51.145854313528005,1.34,30.0,1.2798749208450317,103.8554458618164,1010.4053642711239,,2025-07-26T06:05:26.500000Z,-2.2,-2.2,4.0,25.0
23.71,-52.15290365894593,1.34,30.0,1.2798724174499512,103.8554458618164,1010.4053642711239,,2025-07-26T06:05:26.800000Z,-2.0,-2.0,4.0,25.0
23.71,-53.32779456193351,1.34,30.0,1.279868483543396,103.85543823242188,1010.4053642711239,,2025-07-26T06:05:27Z,-2.0,-2.0,4.0,25.0
23.71,-54.334843907351434,1.34,30.0,1.2798651456832886,103.85543823242188,1010.4053642711239,,2025-07-26T06:05:27.300000Z,-1.8,-1.8,4.0,25.0
23.71,-55.34189325276936,1.34,30.0,1.2798603773117065,103.85543060302734,1010.4053642711239,,2025-07-26T06:05:27.500000Z,-2.0,-1.8,4.0,25.0
23.71,-56.51678415575694,1.34,30.0,1.2798575162887573,103.85543060302734,1010.4053642711239,,2025-07-26T06:05:27.800000Z,-1.6,-1.6,4.2,25.0
23.71,-57.52383350117486,1.34,30.0,1.279853343963623,103.85542297363281,1010.4053642711239,,2025-07-26T06:05:28Z,-1.8,-1.8,4.2,25.0
23.82,-58.53088284659279,1.45,30.0,1.2798494100570679,103.85542297363281,1010.3920136710144,,2025-07-26T06:05:28.300000Z,-1.6,-1.8,4.2,25.0
23.82,-59.70577374958037,1.45,30.0,1.2798441648483276,103.85541534423828,1010.3920136710144,,2025-07-26T06:05:28.500000Z,-1.8,-2.0,4.2,25.0
23.82,-60.7128230949983,1.45,30.0,1.2798405885696411,103.85540771484375,1010.3920136710144,,2025-07-26T06:05:28.800000Z,-1.8,-2.0,4.2,25.0
23.82,-58.195199731453485,1.45,30.0,1.279858946800232,103.85541534423828,1010.3920136710144,,2025-07-26T06:05:29Z,-2.0,-1.8,4.0,25.0
23.82,-58.8665659617321,1.45,30.0,1.2798560857772827,103.85540771484375,1010.3920136710144,,2025-07-26T06:05:29.300000Z,-2.0,-1.8,4.0,25.0
23.82,-59.70577374958037,1.45,30.0,1.2798523902893066,103.85540771484375,1010.3920136710144,,2025-07-26T06:05:29.500000Z,-2.0,-1.8,4.0,25.0
23.82,-60.37713997985899,1.45,30.0,1.2798492908477783,103.85540771484375,1010.3920136710144,,2025-07-26T06:05:29.800000Z,-1.8,-1.6,3.8000000000000003,25.0
23.82,-61.384189325276914,1.45,30.0,1.279845118522644,103.85540771484375,1010.3920136710144,,2025-07-26T06:05:30Z,-1.6,-1.6,3.8000000000000003,25.0
23.82,-62.05555555555553,1.45,30.0,1.2798409461975098,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:30.300000Z,-1.6,-1.6,3.8000000000000003,25.0
23.82,-62.72692178583415,1.45,30.0,1.2798370122909546,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:30.500000Z,-1.4000000000000001,-1.6,3.6,25.0
23.82,-63.398288016112765,1.45,30.0,1.2798328399658203,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:30.800000Z,-1.2000000000000002,-1.6,3.6,25.0
23.82,-64.06965424639138,1.45,30.0,1.2798280715942383,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:31Z,-1.0,-1.6,3.4000000000000004,25.0
23.82,-64.90886203423965,1.45,30.0,1.2798254489898682,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:31.300000Z,-0.8,-1.4000000000000001,3.4000000000000004,25.0
23.82,-65.58022826451827,1.45,30.0,1.2798196077346802,103.85540008544922,1010.3920136710144,,2025-07-26T06:05:31.500000Z,-0.8,-1.6,3.2,25.0
23.82,-66.41943605236654,1.45,30.0,1.2798157930374146,103.85539245605469,1010.3920136710144,,2025-07-26T06:05:31.800000Z,-0.6000000000000001,-1.6,3.2,25.0
23.93,-65.41238670694861,1.56,30.0,1.2798304557800293,103.85540008544922,1010.378663070905,,2025-07-26T06:05:32.300000Z,-0.4,-1.6,3.2,25.0
23.93,-66.25159449479689,1.56,30.0,1.2798268795013428,103.85540008544922,1010.378663070905,,2025-07-26T06:05:32.500000Z,-0.2,-1.6,3.2,25.0
23.93,-67.09080228264516,1.56,30.0,1.2798234224319458,103.85540008544922,1010.378663070905,,2025-07-26T06:05:32.800000Z,0.0,-1.6,3.2,25.0
23.93,-67.93001007049342,1.56,30.0,1.2798186540603638,103.85539245605469,1010.378663070905,,2025-07-26T06:05:33Z,-0.4,-1.6,3.2,25.0
23.93,-68.93705941591135,1.56,30.0,1.2798141241073608,103.85539245605469,1010.378663070905,,2025-07-26T06:05:33.300000Z,-0.6000000000000001,-1.8,3.0,25.0
23.93,-69.77626720375963,1.56,30.0,1.2798094749450684,103.85538482666016,1010.378663070905,,2025-07-26T06:05:33.500000Z,-0.8,-1.8,3.0,25.0
23.93,-70.44763343403824,1.56,30.0,1.2798054218292236,103.85538482666016,1010.378663070905,,2025-07-26T06:05:33.800000Z,-0.8,-1.6,3.2,45.0
23.93,-71.11899966431686,1.56,30.0,1.2798001766204834,103.85537719726562,1010.378663070905,,2025-07-26T06:05:34Z,-1.0,-1.8,3.0,45.0
23.93,-71.79036589459548,1.56,30.0,1.2797949314117432,103.8553695678711,1010.378663070905,,2025-07-26T06:05:34.300000Z,-1.2000000000000002,-1.8,3.0,45.0
23.93,-72.79741524001341,1.56,30.0,1.2797908782958984,103.8553695678711,1010.378663070905,,2025-07-26T06:05:34.500000Z,-1.4000000000000001,-1.8,3.0,45.0
23.93,-73.80446458543133,1.56,30.0,1.279788613319397,103.8553695678711,1010.378663070905,,2025-07-26T06:05:34.800000Z,-1.4000000000000001,-1.8,3.0,45.0
23.93,-74.14014770057064,1.56,30.0,1.2797925472259521,103.8553695678711,1010.378663070905,,2025-07-26T06:05:35Z,-1.6,-1.8,3.0,45.0
23.93,-75.14719704598856,1.56,30.0,1.2797893285751343,103.85536193847656,1010.378663070905,,2025-07-26T06:05:35.300000Z,-1.6,-1.6,3.2,45.0
23.93,-75.81856327626718,1.56,30.0,1.2797856330871582,103.85535430908203,1010.378663070905,,2025-07-26T06:05:35.500000Z,-1.6,-1.6,3.2,45.0
23.93,-76.48992950654579,1.56,30.0,1.279781699180603,103.85535430908203,1010.378663070905,,2025-07-26T06:05:35.800000Z,-1.6,-1.6,3.2,45.0
23.93,-77.49697885196372,1.56,30.0,1.2797795534133911,103.8553466796875,1010.378663070905,,2025-07-26T06:05:36Z,-1.6,-1.4000000000000001,3.2,45.0
23.93,-78.6718697549513,1.56,30.0,1.2797765731811523,103.8553466796875,1010.378663070905,,2025-07-26T06:05:36.300000Z,-1.6,-1.4000000000000001,3.2,45.0
23.93,-79.34323598522992,1.56,30.0,1.2797729969024658,103.85533905029297,1010.378663070905,,2025-07-26T06:05:36.500000Z,-1.6,-1.4000000000000001,3.2,45.0
23.93,-79.84676065793887,1.56,30.0,1.279768943786621,103.85533905029297,1010.378663070905,,2025-07-26T06:05:36.800000Z,-1.6,-1.4000000000000001,3.2,45.0
23.93,-80.68596844578715,1.56,30.0,1.27976655960083,103.85533905029297,1010.378663070905,,2025-07-26T06:05:37Z,-1.6,-1.4000000000000001,3.2,45.0
23.82,-82.02870090634438,1.45,30.0,1.2797578573226929,103.85533142089844,1010.3920136710144,,2025-07-26T06:05:37.500000Z,-1.4000000000000001,-1.4000000000000001,3.0,45.0
23.82,-82.700067136623,1.45,30.0,1.2797530889511108,103.85533142089844,1010.3920136710144,,2025-07-26T06:05:37.800000Z,-1.6,-1.4000000000000001,3.0,45.0
23.82,-76.82561262168511,1.45,30.0,1.2797915935516357,103.85533142089844,1010.3920136710144,,2025-07-26T06:05:38Z,-1.4000000000000001,-1.4000000000000001,3.0,45.0
23.93,-77.32913729439407,1.56,30.0,1.2797870635986328,103.85533142089844,1010.378663070905,,2025-07-26T06:05:38.300000Z,-1.6,-1.4000000000000001,2.8000000000000003,45.0
23.93,-77.66482040953338,1.56,30.0,1.2797837257385254,103.85533142089844,1010.378663070905,,2025-07-26T06:05:38.500000Z,-1.4000000000000001,-1.4000000000000001,2.8000000000000003,45.0
23.93,-79.0075528700906,1.56,30.0,1.279781460762024,103.85533142089844,1010.378663070905,,2025-07-26T06:05:38.800000Z,-1.4000000000000001,-1.4000000000000001,2.8000000000000003,45.0
23.93,-81.18949311849612,1.56,30.0,1.2797820568084717,103.8553237915039,1010.378663070905,,2025-07-26T06:05:39Z,-1.6,-1.4000000000000001,2.8000000000000003,45.0
23.82,-82.02870090634438,1.45,30.0,1.279779076576233,103.85531616210938,1010.3920136710144,,2025-07-26T06:05:39.300000Z,-1.6,-1.2000000000000002,3.0,45.0
23.82,-82.02870090634438,1.45,30.0,1.27977454662323,103.85530853271484,1010.3920136710144,,2025-07-26T06:05:39.500000Z,-1.6,-1.2000000000000002,2.8000000000000003,45.0
23.82,-82.86790869419265,1.45,30.0,1.2797718048095703,103.85530853271484,1010.3920136710144,,2025-07-26T06:05:39.800000Z,-1.6,-1.2000000000000002,2.8000000000000003,45.0
23.82,-83.20359180933197,1.45,30.0,1.27977454662323,103.85530090332031,1010.3920136710144,,2025-07-26T06:05:40Z,-1.6,-1.2000000000000002,2.8000000000000003,45.0
23.71,-82.53222557905335,1.34,30.0,1.279782772064209,103.85530090332031,1010.4053642711239,,2025-07-26T06:05:40.300000Z,-1.4000000000000001,-1.0,3.0,45.0
23.71,-82.02870090634438,1.34,30.0,1.2797895669937134,103.85530090332031,1010.4053642711239,,2025-07-26T06:05:40.500000Z,-1.4000000000000001,-1.0,3.0,45.0
23.71,-82.36438402148369,1.34,30.0,1.2797917127609253,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:40.800000Z,-1.4000000000000001,-1.0,3.0,45.0
23.71,-80.18244377307819,1.34,30.0,1.279807448387146,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:41Z,-1.4000000000000001,-0.8,3.0,45.0
23.93,-81.18949311849612,1.56,30.0,1.279807448387146,103.85529327392578,1010.378663070905,,2025-07-26T06:05:41.300000Z,-1.6,-0.8,3.0,45.0
23.93,-79.17539442766027,1.56,30.0,1.2798231840133667,103.85529327392578,1010.378663070905,,2025-07-26T06:05:41.800000Z,-1.4000000000000001,-0.6000000000000001,2.8000000000000003,45.0
23.93,-77.49697885196372,1.56,30.0,1.279835820198059,103.85529327392578,1010.378663070905,,2025-07-26T06:05:42Z,-1.4000000000000001,-0.6000000000000001,2.8000000000000003,45.0
23.71,-74.6436723732796,1.34,30.0,1.2798504829406738,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:42.300000Z,-1.2000000000000002,-0.4,2.6,45.0
23.71,-73.80446458543133,1.34,30.0,1.2798571586608887,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:42.500000Z,-1.2000000000000002,-0.4,2.6,45.0
23.71,-73.80446458543133,1.34,30.0,1.2798577547073364,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:42.800000Z,-1.0,0.0,2.4000000000000004,45.0
23.71,-74.47583081570994,1.34,30.0,1.2798559665679932,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:43Z,-1.2000000000000002,0.0,2.2,45.0
23.82,-74.14014770057064,1.45,30.0,1.2798619270324707,103.85529327392578,1010.3920136710144,,2025-07-26T06:05:43.300000Z,-1.0,0.2,2.2,45.0
23.82,-73.30093991272237,1.45,30.0,1.2798700332641602,103.85529327392578,1010.3920136710144,,2025-07-26T06:05:43.500000Z,-0.8,0.4,2.2,45.0
23.82,-72.62957368244375,1.45,30.0,1.279880166053772,103.85528564453125,1010.3920136710144,,2025-07-26T06:05:44Z,-0.6000000000000001,0.6000000000000001,2.0,45.0
23.71,-72.46173212487409,1.34,30.0,1.279881477355957,103.85529327392578,1010.4053642711239,,2025-07-26T06:05:44.300000Z,-0.4,0.6000000000000001,2.0,45.0
23.71,-73.30093991272237,1.34,30.0,1.2798800468444824,103.85528564453125,1010.4053642711239,,2025-07-26T06:05:44.500000Z,-0.2,0.6000000000000001,2.0,45.0
23.71,-73.80446458543133,1.34,30.0,1.2798806428909302,103.85528564453125,1010.4053642711239,,2025-07-26T06:05:44.800000Z,-0.2,0.6000000000000001,2.0,45.0
23.71,-74.3079892581403,1.34,30.0,1.2798824310302734,103.85527801513672,1010.4053642711239,,2025-07-26T06:05:45Z,-0.4,0.8,1.8,45.0
23.82,-73.97230614300098,1.45,30.0,1.2798848152160645,103.85527801513672,1010.3920136710144,,2025-07-26T06:05:45.300000Z,-0.4,0.8,1.8,45.0
23.82,-73.80446458543133,1.45,30.0,1.2798868417739868,103.85527801513672,1010.3920136710144,,2025-07-26T06:05:45.500000Z,-0.4,1.0,1.8,45.0
23.82,-73.30093991272237,1.45,30.0,1.2798911333084106,103.85527801513672,1010.3920136710144,,2025-07-26T06:05:45.800000Z,-0.4,0.8,1.6,45.0
23.82,-71.95820745216513,1.45,30.0,1.2798994779586792,103.85528564453125,1010.3920136710144,,2025-07-26T06:05:46Z,-0.2,0.8,1.4000000000000001,45.0
24.04,-72.29389056730444,1.67,30.0,1.2799029350280762,103.85527801513672,1010.3653124707954,,2025-07-26T06:05:46.300000Z,-0.2,0.8,1.4000000000000001,45.0
24.04,-72.79741524001341,1.67,30.0,1.2799010276794434,103.85527801513672,1010.3653124707954,,2025-07-26T06:05:46.500000Z,-0.2,0.8,1.4000000000000001,45.0
24.04,-72.79741524001341,1.67,30.0,1.2799036502838135,103.85527801513672,1010.3653124707954,,2025-07-26T06:05:46.800000Z,-0.2,0.8,1.4000000000000001,45.0
24.04,-74.3079892581403,1.67,30.0,1.2798999547958374,103.85527038574219,1010.3653124707954,,2025-07-26T06:05:47Z,-0.4,0.8,1.6,45.0
24.04,-72.79741524001341,1.67,30.0,1.2799092531204224,103.85526275634766,1010.3653124707954,,2025-07-26T06:05:47.500000Z,-0.8,0.6000000000000001,1.4000000000000001,45.0
24.04,-71.79036589459548,1.67,30.0,1.2799131870269775,103.85526275634766,1010.3653124707954,,2025-07-26T06:05:47.800000Z,-1.0,0.4,1.4000000000000001,45.0
24.04,-71.45468277945616,1.67,30.0,1.2799142599105835,103.85526275634766,1010.3653124707954,,2025-07-26T06:05:48Z,-0.8,0.6000000000000001,1.2000000000000002,45.0
23.82,-70.78331654917756,1.45,30.0,1.279918909072876,103.85526275634766,1010.3920136710144,,2025-07-26T06:05:48.300000Z,-0.8,0.6000000000000001,1.2000000000000002,45.0
23.82,-70.44763343403824,1.45,30.0,1.2799233198165894,103.85525512695312,1010.3920136710144,,2025-07-26T06:05:48.500000Z,-1.0,0.4,1.0,45.0
23.82,-70.6154749916079,1.45,30.0,1.2799243927001953,103.85525512695312,1010.3920136710144,,2025-07-26T06:05:48.800000Z,-1.0,0.2,1.0,45.0
23.82,-70.78331654917756,1.45,30.0,1.2799240350723267,103.85525512695312,1010.3920136710144,,2025-07-26T06:05:49Z,-1.0,0.4,1.0,45.0
23.6,-69.94410876132928,1.23,30.0,1.279929518699646,103.85526275634766,1010.4187148712333,,2025-07-26T06:05:49.300000Z,-0.8,0.6000000000000001,1.0,45.0
23.6,-68.43353474320239,1.23,30.0,1.2799360752105713,103.85526275634766,1010.4187148712333,,2025-07-26T06:05:49.500000Z,-0.8,0.4,1.0,45.0
23.6,-68.60137630077205,1.23,30.0,1.2799384593963623,103.85525512695312,1010.4187148712333,,2025-07-26T06:05:49.800000Z,-1.0,0.2,0.8,45.0
23.6,-66.08375293722723,1.23,30.0,1.2799532413482666,103.85525512695312,1010.4187148712333,,2025-07-26T06:05:50Z,-1.0,0.2,0.8,45.0
24.04,-65.41238670694861,1.67,30.0,1.2799601554870605,103.85525512695312,1010.3653124707954,,2025-07-26T06:05:50.300000Z,-1.0,0.0,0.8,45.0
24.04,-63.90181268882173,1.67,30.0,1.2799756526947021,103.85525512695312,1010.3653124707954,,2025-07-26T06:05:50.800000Z,-0.6000000000000001,0.6000000000000001,0.8,45.0
24.04,-62.55908022826449,1.67,30.0,1.2799832820892334,103.85525512695312,1010.3653124707954,,2025-07-26T06:05:51Z,-0.4,0.8,0.8,45.0
23.93,-61.384189325276914,1.56,30.0,1.2799887657165527,103.85526275634766,1010.378663070905,,2025-07-26T06:05:51.300000Z,-0.2,0.8,0.8,45.0
23.93,-60.209298422289336,1.56,30.0,1.2799968719482422,103.85527038574219,1010.378663070905,,2025-07-26T06:05:51.500000Z,0.0,0.8,0.6000000000000001,45.0
23.93,-59.20224907687141,1.56,30.0,1.2800049781799316,103.85527038574219,1010.378663070905,,2025-07-26T06:05:51.800000Z,0.0,0.6000000000000001,0.6000000000000001,45.0
23.93,-58.027358173883826,1.56,30.0,1.2800142765045166,103.85527038574219,1010.378663070905,,2025-07-26T06:05:52Z,0.0,0.6000000000000001,0.6000000000000001,45.0
23.71,-57.859516616314174,1.34,30.0,1.2800185680389404,103.85527801513672,1010.4053642711239,,2025-07-26T06:05:52.300000Z,0.0,0.6000000000000001,0.4,45.0
23.71,-57.52383350117486,1.34,30.0,1.2800244092941284,103.85528564453125,1010.4053642711239,,2025-07-26T06:05:52.500000Z,0.2,0.6000000000000001,0.6000000000000001,45.0
23.71,-56.348942598187286,1.34,30.0,1.2800333499908447,103.85528564453125,1010.4053642711239,,2025-07-26T06:05:52.800000Z,0.0,0.6000000000000001,0.6000000000000001,45.0
23.71,-55.84541792547832,1.34,30.0,1.2800421714782715,103.85528564453125,1010.4053642711239,,2025-07-26T06:05:53Z,-0.2,0.6000000000000001,0.6000000000000001,45.0
24.27,-55.50973481033901,1.9,30.0,1.2800489664077759,103.85529327392578,1010.3386112705765,,2025-07-26T06:05:53.300000Z,0.0,0.6000000000000001,0.6000000000000001,45.0
24.27,-55.17405169519971,1.9,30.0,1.2800562381744385,103.85529327392578,1010.3386112705765,,2025-07-26T06:05:53.500000Z,0.0,0.8,0.6000000000000001,45.0
24.27,-54.334843907351434,1.9,30.0,1.280064344406128,103.85530090332031,1010.3386112705765,,2025-07-26T06:05:53.800000Z,-0.2,0.8,0.8,45.0
24.27,-53.83131923464247,1.9,30.0,1.2800703048706055,103.85530853271484,1010.3386112705765,,2025-07-26T06:05:54Z,0.0,0.8,0.8,45.0
23.93,-50.810171198388694,1.56,30.0,1.2800829410552979,103.8553237915039,1010.378663070905,,2025-07-26T06:05:54.300000Z,-0.2,0.6000000000000001,0.6000000000000001,25.0
23.93,-49.467438737831465,1.56,30.0,1.280091643333435,103.8553237915039,1010.378663070905,,2025-07-26T06:05:54.500000Z,0.0,0.8,0.6000000000000001,25.0
23.93,-48.62823094998319,1.56,30.0,1.2800965309143066,103.85533142089844,1010.378663070905,,2025-07-26T06:05:54.800000Z,-0.2,0.6000000000000001,0.6000000000000001,25.0
23.93,-49.131755622692154,1.56,30.0,1.2800977230072021,103.85533142089844,1010.378663070905,,2025-07-26T06:05:55Z,-0.4,0.6000000000000001,0.8,25.0
23.93,-48.9639140651225,1.56,30.0,1.28010094165802,103.85533142089844,1010.378663070905,,2025-07-26T06:05:55.300000Z,-0.6000000000000001,0.6000000000000001,0.8,25.0
23.93,-48.9639140651225,1.56,30.0,1.2801036834716797,103.85533142089844,1010.378663070905,,2025-07-26T06:05:55.500000Z,-0.8,0.4,0.8,25.0
23.93,-48.79607250755284,1.56,30.0,1.280105471611023,103.85533142089844,1010.378663070905,,2025-07-26T06:05:55.800000Z,-0.8,0.4,0.8,25.0
23.93,-48.62823094998319,1.56,30.0,1.2801083326339722,103.85533142089844,1010.378663070905,,2025-07-26T06:05:56Z,-0.8,0.2,0.8,25.0
23.82,-49.299597180261806,1.45,30.0,1.2801061868667603,103.85533142089844,1010.3920136710144,,2025-07-26T06:05:56.300000Z,-0.8,0.2,0.8,25.0
23.82,-49.299597180261806,1.45,30.0,1.2801066637039185,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:56.500000Z,-0.8,0.2,0.8,25.0
23.82,-50.30664652567973,1.45,30.0,1.280104637145996,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:56.800000Z,-0.8,0.2,0.8,25.0
23.82,-50.97801275595835,1.45,30.0,1.2801032066345215,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:57Z,-0.8,0.2,0.8,25.0
23.82,-51.145854313528005,1.45,30.0,1.2801027297973633,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:57.300000Z,-0.8,0.2,0.8,25.0
23.82,-51.64937898623697,1.45,30.0,1.28010094165802,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:57.500000Z,-0.4,0.4,0.8,25.0
23.82,-52.824269889224546,1.45,30.0,1.2800978422164917,103.85533905029297,1010.3920136710144,,2025-07-26T06:05:57.800000Z,-0.2,0.6000000000000001,0.8,25.0
23.82,-54.16700234978178,1.45,30.0,1.2800946235656738,103.8553466796875,1010.3920136710144,,2025-07-26T06:05:58Z,0.0,0.6000000000000001,0.6000000000000001,25.0
23.82,-55.17405169519971,1.45,30.0,1.2800929546356201,103.8553466796875,1010.3920136710144,,2025-07-26T06:05:58.300000Z,0.2,0.6000000000000001,0.8,25.0
23.82,-56.348942598187286,1.45,30.0,1.2800887823104858,103.8553466796875,1010.3920136710144,,2025-07-26T06:05:58.500000Z,0.4,0.6000000000000001,0.8,25.0
23.82,-57.35599194360521,1.45,30.0,1.2800867557525635,103.85535430908203,1010.3920136710144,,2025-07-26T06:05:58.800000Z,0.6000000000000001,0.2,0.8,25.0
23.82,-58.027358173883826,1.45,30.0,1.2800865173339844,103.85535430908203,1010.3920136710144,,2025-07-26T06:05:59Z,0.6000000000000001,0.0,1.0,25.0
24.04,-59.20224907687141,1.67,30.0,1.2800849676132202,103.85535430908203,1010.3653124707954,,2025-07-26T06:05:59.300000Z,0.6000000000000001,0.2,1.2000000000000002,25.0
24.04,-59.873615307150025,1.67,30.0,1.2800832986831665,103.85535430908203,1010.3653124707954,,2025-07-26T06:05:59.500000Z,0.6000000000000001,0.0,1.2000000000000002,25.0
24.04,-60.209298422289336,1.67,30.0,1.2800848484039307,103.85536193847656,1010.3653124707954,,2025-07-26T06:05:59.800000Z,0.6000000000000001,0.0,1.2000000000000002,25.0
24.04,-61.21634776770726,1.67,30.0,1.2800829410552979,103.85536193847656,1010.3653124707954,,2025-07-26T06:06:00Z,0.4,-0.2,1.4000000000000001,25.0
24.04,-62.22339711312519,1.67,30.0,1.280080795288086,103.85536193847656,1010.3653124707954,,2025-07-26T06:06:00.300000Z,0.6000000000000001,-0.2,1.4000000000000001,25.0
24.04,-64.23749580396104,1.67,30.0,1.2800835371017456,103.85535430908203,1010.3653124707954,,2025-07-26T06:06:01Z,0.6000000000000001,-0.2,1.4000000000000001,25.0
23.93,-76.15424639140649,1.56,30.0,1.2800594568252563,103.85536193847656,1010.378663070905,,2025-07-26T06:06:04.800000Z,-0.6000000000000001,0.0,1.6,25.0
23.93,-76.48992950654579,1.56,30.0,1.2800544500350952,103.85536193847656,1010.378663070905,,2025-07-26T06:06:05Z,-0.6000000000000001,-0.2,1.6,25.0
23.93,-78.50402819738164,1.56,30.0,1.2800509929656982,103.8553695678711,1010.378663070905,,2025-07-26T06:06:05.300000Z,-0.4,-0.4,1.6,25.0
23.82,-79.34323598522992,1.45,30.0,1.2800498008728027,103.8553695678711,1010.3920136710144,,2025-07-26T06:06:05.500000Z,-0.4,-0.6000000000000001,1.6,25.0
23.82,-80.68596844578715,1.45,30.0,1.2800488471984863,103.8553695678711,1010.3920136710144,,2025-07-26T06:06:05.800000Z,0.0,-0.6000000000000001,1.6,25.0
23.82,-80.5181268882175,1.45,30.0,1.2800525426864624,103.8553695678711,1010.3920136710144,,2025-07-26T06:06:06Z,0.0,-0.6000000000000001,1.6,25.0
23.82,-78.6718697549513,1.45,30.0,1.2800534963607788,103.85537719726562,1010.3920136710144,,2025-07-26T06:06:06.300000Z,0.2,-0.6000000000000001,1.2000000000000002,25.0
23.93,-79.0075528700906,1.56,30.0,1.2800540924072266,103.85538482666016,1010.378663070905,,2025-07-26T06:06:06.500000Z,0.2,-0.4,1.2000000000000002,25.0
23.93,-79.34323598522992,1.56,30.0,1.2800531387329102,103.85538482666016,1010.378663070905,,2025-07-26T06:06:06.800000Z,0.4,-0.2,1.0,25.0
23.93,-79.51107754279957,1.56,30.0,1.2800544500350952,103.85539245605469,1010.378663070905,,2025-07-26T06:06:07Z,0.4,-0.2,1.0,25.0
23.93,-78.83971131252096,1.56,30.0,1.2800581455230713,103.85539245605469,1010.378663070905,,2025-07-26T06:06:07.300000Z,0.4,0.0,0.8,25.0
24.27,-79.0075528700906,1.9,30.0,1.280060052871704,103.85539245605469,1010.3386112705765,,2025-07-26T06:06:07.500000Z,0.4,0.0,0.8,25.0
24.27,-77.66482040953338,1.9,30.0,1.2800650596618652,103.85539245605469,1010.3386112705765,,2025-07-26T06:06:07.800000Z,0.2,0.0,0.6000000000000001,25.0
24.27,-76.48992950654579,1.9,30.0,1.2800723314285278,103.85539245605469,1010.3386112705765,,2025-07-26T06:06:08Z,0.2,0.0,0.6000000000000001,25.0
24.27,-75.81856327626718,1.9,30.0,1.2800792455673218,103.85538482666016,1010.3386112705765,,2025-07-26T06:06:08.300000Z,0.2,0.2,0.6000000000000001,25.0
24.16,-75.14719704598856,1.79,30.0,1.2800850868225098,103.85538482666016,1010.351961870686,,2025-07-26T06:06:08.500000Z,0.2,0.2,0.6000000000000001,25.0
24.16,-73.46878147029202,1.79,30.0,1.2800942659378052,103.85537719726562,1010.351961870686,,2025-07-26T06:06:08.800000Z,0.0,0.2,0.6000000000000001,25.0
24.16,-72.46173212487409,1.79,30.0,1.2801018953323364,103.85537719726562,1010.351961870686,,2025-07-26T06:06:09Z,0.0,0.2,0.6000000000000001,25.0
24.16,-71.28684122188652,1.79,30.0,1.2801086902618408,103.8553695678711,1010.351961870686,,2025-07-26T06:06:09.300000Z,0.0,0.2,0.6000000000000001,25.0
24.16,-70.11195031889893,1.79,30.0,1.2801146507263184,103.8553695678711,1010.351961870686,,2025-07-26T06:06:09.500000Z,0.0,0.2,0.6000000000000001,25.0
24.16,-68.09785162806308,1.79,30.0,1.2801226377487183,103.8553695678711,1010.351961870686,,2025-07-26T06:06:09.800000Z,0.0,0.2,0.6000000000000001,25.0
24.16,-66.9229607250755,1.79,30.0,1.2801287174224854,103.8553695678711,1010.351961870686,,2025-07-26T06:06:10Z,0.0,0.2,0.6000000000000001,25.0
24.16,-65.58022826451827,1.79,30.0,1.280133605003357,103.8553695678711,1010.351961870686,,2025-07-26T06:06:10.300000Z,0.0,0.2,0.6000000000000001,25.0
24.04,-64.74102047667,1.67,30.0,1.2801388502120972,103.85536193847656,1010.3653124707954,,2025-07-26T06:06:10.500000Z,0.0,0.2,0.4,25.0
24.04,-63.733971131252076,1.67,30.0,1.2801450490951538,103.85535430908203,1010.3653124707954,,2025-07-26T06:06:10.800000Z,0.0,0.2,0.4,25.0
24.04,-63.062604900973454,1.67,30.0,1.2801506519317627,103.8553466796875,1010.3653124707954,,2025-07-26T06:06:11Z,0.0,0.2,0.6000000000000001,25.0
24.04,-62.72692178583415,1.67,30.0,1.2801549434661865,103.8553466796875,1010.3653124707954,,2025-07-26T06:06:11.300000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-62.05555555555553,1.56,30.0,1.2801599502563477,103.85533905029297,1010.378663070905,,2025-07-26T06:06:11.500000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-61.552030882846566,1.56,30.0,1.280164122581482,103.85533905029297,1010.378663070905,,2025-07-26T06:06:11.800000Z,-0.2,0.2,0.6000000000000001,25.0
23.93,-60.209298422289336,1.56,30.0,1.2801710367202759,103.85533142089844,1010.378663070905,,2025-07-26T06:06:12Z,-0.2,0.2,0.6000000000000001,25.0
